	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
SNORD58B:snoRNA	350.857142857144	43.4285714285715	186	353.57142857143	516.285714285715	201.571428571428	294.285714285715
RNU12:lincRNA	345.666666666667	31	188.666666666667	241.333333333333	178	113.5	254.666666666667
Y_RNA.437:misc_RNA	342.580575872636	173.525389211956	353.412057171467	771.123496306495	996.050893853908	587.769322828244	910.65814463868
SNORD14E:snoRNA	341.833333333333	152	383.944444444444	495.083333333333	595.25	288.5	476
SNORD34:snoRNA	333.199999999999	14.8	116.2	230	230	99.6000000000001	190.2
RNU12:snRNA	332.666666666667	25	172.666666666667	217.333333333333	158	107.5	220.666666666667
MT-ND4:protein_coding	330.166666666667	56.6666666666667	211.833333333333	603.833333333333	560.333333333333	339.333333333333	723.666666666667
SNORD45C:snoRNA	328.9	65.1	461.3	398.5	315.1	83.9	214.7
MTRNR2L8:protein_coding	327.05	35.9166666666667	137.513492063492	558.35992063492	261.954761904762	211.699603174603	596.283333333334
RP11-701H24.9:nonsense_mediated_decay	324.9	39.85	111.416666666667	413.4	490.799999999999	275.849999999999	423.449999999999
SNHG14:retained_intron	324.9	39.85	111.200980392157	415.428571428571	490.799999999999	278.035185185185	428.449999999999
SNORD114-23:snoRNA	324.166666666667	107.666666666667	392.469047619048	913.365151515152	641.5	458.535714285714	1454.84718614719
SNORD107:snoRNA	323.4	39.6	109	413.4	489.799999999999	275.599999999999	423.199999999999
SCARNA7:scaRNA	322	30	515	221	458	164	164
SNORD15A:snoRNA	318	72	470.333333333333	420.166666666667	418	228.5	340
SNORD38B:snoRNA	317.333333333333	62.1666666666667	418.833333333333	425	550	278	423.333333333333
Y_RNA.330:misc_RNA	308.5	146.266666666667	215.333333333333	569.583333333333	636.012698412698	475.266666666667	940.25
VTRNA2-1:vaultRNA	308	26	363	44.5	129.5	53.5	264
Vault.4:misc_RNA	307	25	361	40.5	127.5	53.5	260
RNY4P18:misc_RNA	297.989985504692	88.2242618492619	164.4697642369	625.793707234084	580.579334880805	283.997975560955	635.026759351759
SNHG20:lincRNA	296.5	0.5	154.5	77.5625	78.5	39.3333333333333	27
SCARNA16:scaRNA	295.5	0.5	154.5	75.5	78.5	38	27
U2.6:snRNA	292.101449030207	43.910553301446	274.928994761362	622.164913435347	321.788283637758	189.59982108064	834.986690825023
SNORD45B:snoRNA	290.6	61.4666666666667	117.466666666667	259.333333333333	571.466666666666	276.2	314.866666666667
SNORD16:snoRNA	288.833333333333	142.333333333333	224	318.5	494.333333333333	400.333333333333	442.5
MT-CYB:protein_coding	288	64	270	618.041666666667	418.5	298.666666666667	682
SNORD13:snoRNA	286.25	1129.6	786.75	2225.75	4639	2692.9	4004.08333333333
MEG8:lincRNA	283.5	164	447	761.5	706.5	575.5	1066
RNY4P25:misc_RNA	281.431691528137	88.5398995770735	166.313882473735	619.691465945936	584.449596715684	286.014241501134	629.028289113296
SNORD116-25:snoRNA	281.4	237.333333333333	294.6	460.2	521	450.5	738.333333333333
MT-TK:Mt_tRNA	280	114	437	738	549	373	699
SCARNA18.1:scaRNA	274.5	55.5	232	443.5	395	167.5	334
SNHG22:antisense	274.5	58.5	244	444	405	168.5	338
SNORD8:snoRNA	273	33	230	160	203	118	144
Y_RNA.620:misc_RNA	272.498727345894	86.8859343142018	225.84366070339	469.720844152608	677.271540409047	371.437889165341	520.816815383307
MTCO1P12:unprocessed_pseudogene	271.833333333333	40.65	188.95	466.833333333333	296.216666666667	285.05	533.183333333333
SNORD113-5:snoRNA	270	417	1351	2149	1049	959	2526
LINC00929:lincRNA	267	56	207	350	346	188	296
RPS3:protein_coding	258.5	53	408.35336956645	367.738437001595	396.5	209.772786037492	316.385243841126
snoU2-30.1:snoRNA	249	63.5	250	272	238	187.333333333333	176
SCARNA11:scaRNA	241	54	99	157	288	205	422
EEF2:retained_intron	240.166666666667	55.1666666666667	92.5	218.833333333333	271.5	148	301.833333333333
GSN:protein_coding	239.594805194805	7.7435064935065	65.5902597402597	90.5733766233766	58.3714285714286	23.1344155844156	127.429220779221
SNORD3D:snoRNA	238.335555555556	41.8274790919952	89.4974912827001	322.038039591315	253.07462962963	112.640698465215	467.984444444444
GNL3:retained_intron	236.5	139.5	283.059523809524	407.666666666667	564.5	319.5	291.5
SNORD19B:snoRNA	236.5	139.5	281	406	564.5	319.5	289
SNORD5:snoRNA	232.666666666667	52.6666666666667	141.333333333333	241.916666666667	288.666666666666	121	206
SNORD53:snoRNA	231.5	37.5	120	206	263	128	136.5
DCN:protein_coding	227.5	4	53.1	87.6	88.2857142857143	29.8333333333333	29.3157894736842
SNHG12:retained_intron	226.95	162.133333333333	195.616666666667	332.883333333333	238.433333333333	241.85	418.5
Y_RNA.83:misc_RNA	224.179533241062	129.048113500504	226.895181185526	557.774900394249	700.884987804911	381.71647758913	618.497649931963
MT-TS1:Mt_tRNA	223	15	105	227.5	308	83.5	203
Y_RNA.557:misc_RNA	222.929533241062	129.548113500504	228.895181185526	563.308233727582	697.384987804911	391.46647758913	625.697649931963
SNORD116-26:snoRNA	221.4	205.333333333333	207.6	303.2	357	259.5	574.333333333333
NEAT1:lincRNA	221.296296296296	23	127.4	275.111111111111	126.08	84.0714285714286	257
MTRNR2L1:protein_coding	220.747619047619	98.4166666666667	354.846825396825	526.563095238095	462.738095238095	262.806746031746	586.2
Y_RNA.480:misc_RNA	218.827152288681	127.748113500504	227.788038328383	557.722519441868	701.421892566815	374.955366478019	617.368284852598
Y_RNA.466:misc_RNA	218.743818955348	127.748113500504	228.246371661716	558.933630552979	698.146892566815	374.96647758913	616.918284852598
Y_RNA.838:misc_RNA	218.743818955348	127.748113500504	227.788038328383	557.389186108535	697.880225900149	374.56647758913	617.057173741487
RNU5B-1:snRNA	217.136363636364	24.2242424242424	171.463647463647	325.045454545455	173.38658008658	108.763636363636	344.599134199134
SNORD116-27:snoRNA	214.4	13	34.6	112.7	248	101	174
MT-TA:Mt_tRNA	213	44	157	318	179	92	271
SCARNA6:scaRNA	213	76	332	425	372	275	419
SNORD111:snoRNA	212	45	105	146	173	123	140
ZC3HAV1:protein_coding	212	42	103.666666666667	205	142	84	198
SNORD116-21:snoRNA	211.924816849817	27.2699175824176	69.3007783882784	198.998778998779	281.729181929182	123.216681929182	243.959082992171
MT-TC:Mt_tRNA	211	23	65	253	149	66	214.666666666667
SNORD97:snoRNA	206	8	138	151	112	84	81.5
C7:protein_coding	202.5	0	4.66666666666667	14.5	6	2.66666666666667	0
U8.4:snoRNA	202.5	9	100	107.833333333333	105.95	43.6666666666667	107.833333333333
MT-CO3:protein_coding	201	73	246	730	394	312.388888888889	579.166666666667
RNU1-1:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RNU1-2:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RNU1-27P:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RNU1-28P:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RNU1-3:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RNU1-4:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RNVU1-18:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
U1.27:snRNA	200.530529343917	25.8449851377789	168.967598226913	356.14969011663	196.449731211098	121.100928484249	338.590578164372
RPL4:processed_transcript	197.133333333333	171	191.495634920635	292.083333333333	283.416666666667	382.952380952381	224.15
MT-ND2:protein_coding	196.5	42.5	137	307.928571428571	240.62380952381	171.007936507937	419.666666666667
SNORD18C:snoRNA	195.75	171	190	289.75	280.75	381	221.95
Y_RNA.251:misc_RNA	193.438095238095	16.4214285714286	142.029365079365	165.253174603175	196.239285714286	96.4242063492063	134.789285714286
ZNF436-AS1:antisense	193.438095238095	16.4214285714286	142.029365079365	174.253174603175	196.239285714286	96.4242063492063	149.789285714286
MT-TL1:Mt_tRNA	192	37	201	402	442	190	310
MT-TQ:Mt_tRNA	192	22	73	211	100	73	118
GPX3:protein_coding	190.368686868687	1.49206349206349	58.4087301587302	42.5833333333333	60.218253968254	16.3571428571429	33.968253968254
SNORD35B:snoRNA	190.333333333333	53.6666666666667	132.333333333333	326.333333333333	382	228.666666666667	297.333333333333
SNORD14C:snoRNA	190	43	163.777777777778	335.333333333333	242.5	136.333333333333	323.833333333333
SNORD114-17:snoRNA	189	73	313	391	342	312	706.5
U1.40:snRNA	187.396261801175	24.7817642083815	159.775574401066	326.155663830692	188.472066688658	108.157580316249	298.782512051779
Y_RNA.657:misc_RNA	187.127763902764	14.9935508935509	61.1463147963148	105.479947829948	127.755627705628	72.2400294150295	108.139713064713
SCARNA2:lincRNA	187	20.5	168.333333333333	159.333333333333	231	96	54.5
SCARNA2:scaRNA	187	20.5	167.333333333333	159.333333333333	231	96	54.5
APOD:protein_coding	185.383333333333	8.41666666666667	131.216666666667	91.55	121.416666666667	57.1333333333333	104.716666666667
EEF1A1:protein_coding	184.266792504022	6.11860165118679	125.027498657659	102.661784480345	149.99685002222	39.577986061963	74.2747437700123
MT-TY:Mt_tRNA	182	49	271	375	303	238	320
SNORD36B:snoRNA	179.5	83.5	248	346.5	424	216.5	279
SCARNA3:scaRNA	179.25	23	311	238.5	207	112	270.5
SNORD62A:snoRNA	178	77.5	238.5	334	383.5	235.5	392
SNORD62B:snoRNA	178	77.5	238.5	334	383.5	235.5	392
SNORD17:snoRNA	175	40	317	241	271	148	268
RNY1P13:misc_RNA	173.717146010475	82.5170315538068	146.529262338389	330.512169040217	379.899062537878	286.414007606725	427.316231562529
Y_RNA.640:misc_RNA	173.35	86	346.023255813953	386.866279069767	678.5	261.5	375
FCGBP:protein_coding	171.666666666667	11.6666666666667	89	63	20	61.6666666666667	143.666666666667
VMP1:retained_intron	170.5	8.33333333333333	15.4509803921569	58.5238095238095	34.5	30.1666666666667	34.3333333333333
CLU:protein_coding	170.400549450549	3.26666666666667	51.5659340659341	91.1739926739927	54.3136752136752	38.9333333333333	111.318437118437
RNU2-36P:snRNA	168.23673046252	12.9786947987177	153.561135647978	205.823975790292	153.507780581356	78.3592042587466	235.723811257392
MT-ND1:protein_coding	168	130.5	452.75	1095.5	773.833333333333	902	1273.25
Y_RNA.94:misc_RNA	167.861319411486	86.333467805727	146.026214894451	332.020821580058	376.359515899383	282.374355323525	418.683016927701
SCARNA6.1:scaRNA	162.5	74	276	267.5	576.5	150.5	224
SNORD7:snoRNA	161	11	88	81	112	69	93.1111111111111
KLF13:protein_coding	159.25	4	43	51.5	57	25	17
LINC00293:lincRNA	159	10	49	118	70	38	53
SCARNA10:snoRNA	159	3	220	74.5	164.5	83.5	39
Y_RNA.191:misc_RNA	155.529797979798	0.222222222222222	15.8270202020202	9.48333333333333	10.947619047619	8.58459595959596	3.61666666666667
RN7SL1:misc_RNA	155.207844949032	23.5601031449867	156.354833346813	503.824636025392	238.737325815057	123.513531291741	624.855635258504
RN7SL1:non_coding	155.207844949032	23.5601031449867	158.354833346813	504.824636025392	238.737325815057	123.513531291741	624.855635258504
MT-TP:Mt_tRNA	155	77	145	261	217	90	329
FTL:protein_coding	154.5	5.66666666666667	56.3333333333333	51.6666666666667	40.6666666666667	41.3333333333333	77
TNXB:protein_coding	154.233333333333	4	5.85	49.7	30.9166666666667	22.25	33.35
SNORD114-28:snoRNA	153	22	144.833333333333	325.083333333333	261.916666666667	132	532
PABPC1:protein_coding	151.603571428571	11.6666666666667	99.3811688311688	95.9202380952381	124.75	29.3337301587302	107.319047619048
B2M:protein_coding	151.469264069264	2.63333333333333	47.5547619047619	58.5	45.7095238095238	59.7666666666666	36.25
SNORD121A:snoRNA	147	20	137	261	264	191	186
SRRM2:protein_coding	146.355555555556	6	45.5083333333333	76.1666666666667	61.7727272727273	34.25	132.47803030303
DIRC2:protein_coding	146	19	118	192.5	179	55.5	159.5
THBS1:protein_coding	144.833333333333	4	51.1666666666667	40.6666666666667	36.8333333333333	6	47
Y_RNA.518:misc_RNA	143.979719428201	58.5607391838353	124.931683182202	273.401525872972	338.6386978105	234.363514790966	299.138655719884
SNORD15B:snoRNA	143	32	168.333333333333	206.666666666667	149	65	147
SPTBN1:protein_coding	142.75	14	113.694444444444	188.75	221.25	108.638888888889	286.833333333333
FBLN1:protein_coding	142.679365079365	2	5.68888888888889	36.5451298701299	25.6666666666667	0	44.2420634920635
MT-ATP6:protein_coding	141.166666666667	24.1666666666667	82.5	176.166666666667	159.666666666667	91	200.5
Y_RNA.136:misc_RNA	140.877093122255	16.1680244738117	57.1268081627745	138.358386232912	193.91357007967	87.3800472106982	115.866862642895
SNORD114-25:snoRNA	140.666666666667	82.5	355.083333333333	440.166666666667	264.583333333333	209.583333333333	693.666666666667
Y_RNA.156:misc_RNA	140.568216914318	15.8774316354247	70.9759244134317	148.912168614952	187.881872507196	87.1599906876366	112.626563458565
IGFBP4:protein_coding	138	2	6.5	54	21	5	6
Y_RNA.614:misc_RNA	137.69	130.403333333333	399.333333333333	561.805	708.931923076923	319.926666666667	301.554482758621
Y_RNA.40:misc_RNA	136.716666666667	12.9666666666667	99.3138888888889	138.227777777778	160.408333333333	71.4777777777778	105.338888888889
RNY1P12:misc_RNA	134.696381254582	41.1639137870099	97.6888801518991	210.524346385792	290.044132593109	156.119619797071	207.885557429285
CNTN2:retained_intron	131	22	68.1666666666667	123.833333333333	118	49.5	127.833333333333
U1.22:snRNA	130.944144435396	17.5282660725304	113.97184908871	229.823685038072	139.836072780605	78.9784960491232	216.788389872789
SNORD36A:snoRNA	130.833333333333	22.5	48.6666666666667	100	103	50	87.5
SERPING1:protein_coding	130.734920634921	2.11111111111111	21.9619047619048	12.4333333333333	17.1761904761905	3.6	18.2428571428571
Y_RNA.312:misc_RNA	130.396381254582	47.6321677552639	107.042794293313	236.005756642202	317.9386978105	189.854540431992	258.740871438947
PLEC:protein_coding	127.558441558442	4	48.7165991902834	139.406926406926	95.8181818181818	43	407.257053291536
COL6A3:protein_coding	126.190476190476	0	28.5	37.4761904761905	31.6904761904762	1	10
LA16c-360H6.3:antisense	122.891666666667	18.3333333333333	71.7222222222222	383.069444444444	147.7	69.0119047619048	374.583333333333
PLA2G2A:processed_transcript	122.6	0	0	9.12380952380952	15.0952380952381	0	4.66666666666667
GLUL:protein_coding	122.499184149184	13.475	72.7877899877899	79.8739094239094	105.256818181818	39.9936868686869	56.2789377289377
RP11-160E2.6:lincRNA	121.967777777778	24.0137395459976	53.6487456413501	178.719019795658	144.687314814815	66.1703492326073	255.792222222222
Y_RNA.492:misc_RNA	121.394881912413	14.992230823018	50.0918414357345	123.430067035351	173.17426280835	80.6251095900636	105.815333413317
SNORD116-23:snoRNA	120.980769230769	13.4663461538462	81.6650641025641	122.788461538462	158.230769230769	77.0016025641026	155.914638547727
RNU2-1:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.10:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.11:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.12:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.15:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.16:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.19:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.2:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.3:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.5:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.9:snRNA	119.313243902002	14.3610020193946	54.7152676551352	160.017334782117	95.5831188025928	58.2944048302238	151.22705553278
U2.20:snRNA	118.846577235335	14.1224055281666	54.2298875381762	159.133124255802	94.2030018435285	57.6873872863641	150.67681629833
snoU2_19.4:snoRNA	118.833333333333	26.3333333333333	124	203	176.666666666667	116.333333333333	166.5
MTND2P28:unprocessed_pseudogene	118.5	19.5	97	215.928571428571	161.62380952381	129.007936507937	283.666666666667
GPM6A:protein_coding	117	108	294.5	511.25	215.714285714286	261	283
MT-CO2:protein_coding	116	57.5	220.333333333333	537.25	276.333333333333	277	654.333333333333
FN1:protein_coding	114.933275058275	2.51904761904762	87.4684149184149	59.1207126207126	38.6904761904762	17.7440476190476	44.3414085914086
SNORD14A:snoRNA	114.5	49	74.5	70.75	146.25	115.5	164
MAP1B:protein_coding	113.15	30.6	153.75	347.1	129.2	213.883333333333	773.009523809524
Y_RNA.154:misc_RNA	113.058645742218	16.8941375290897	67.8720969020423	159.87302450667	252.707062101881	92.5607965507777	129.541141069587
SNORD45.2:snoRNA	112.6	10.8	49.6	83	66.8	44.2	96.2
SNORD45.3:snoRNA	112.6	10.8	49.6	83	66.8	44.2	96.2
snoU2_19.3:snoRNA	111.333333333333	30.3333333333333	122	186	157.666666666667	109.333333333333	160
Y_RNA.151:misc_RNA	109.864097654882	54.9994990828991	121.837794747297	240.474632440477	367.41780778601	184.225147307651	262.677219918834
Y_RNA.391:misc_RNA	109.729885543702	28.5720627870292	86.4050875988168	181.384873109643	219.029732327714	127.060551821387	177.944493166326
IGFBP5:protein_coding	109	8.33333333333333	34.3333333333333	73.9166666666667	69	6	39
GLUL:processed_transcript	107.473465423465	4.325	45.1336163836164	48.4610722610723	68.3886363636364	22.3835858585859	27.3556776556777
SNORD11:snoRNA	107	44	210	138	220	124	97
Y_RNA.158:misc_RNA	106.27178834289	14.119855877849	48.5847408385524	122.41137681752	150.316230203763	69.1784689485062	88.6291457693256
SOD2:protein_coding	105.618642468642	1.625	22.4257759784076	50.1138888888889	30.1666666666667	9.56666666666667	34.2833333333333
RNU4-2:snRNA	105.25	9.51154401154401	121.080158730159	201.196825396825	88.5555555555555	43.3635281385282	223.737728937729
ACTG1:protein_coding	105.119676303798	3.39087301587302	53.6969862305923	94.6716230826158	33.3195488721805	44.0228497594597	140.960124928964
Y_RNA.585:misc_RNA	104.508812677142	41.1003648871401	110.843548052675	178.986375389423	276.670058208873	176.354483797202	235.151945848243
Y_RNA.76:misc_RNA	104.383812677142	47.6003648871401	117.129262338389	215.397089675137	299.170058208873	211.664007606726	325.532898229195
Y_RNA.843:misc_RNA	104.229275116418	26.6626716748297	85.8817532716172	153.099899362064	200.995927044192	92.2356043882774	158.401443047085
KCNMA1:protein_coding	104	1	8	13	0	0	12
MT-ND4L:protein_coding	101.5	6	40	128.166666666667	116.5	77.6666666666667	131.833333333333
COMP:protein_coding	101.25	0	0	0	0	0	0
RNVU1-7:snRNA	101.108967572356	17.0496471424409	89.6314676907826	231.949656816598	123.983219944587	77.3568725401932	236.978923152718
